four_light,0.5,0.5625,0.5625,0.4375,0.5625,0.3125,0.75,0.5625,0.4375,0.5,
four_heavy,0.5,0.5625,0.25,0.625,0.3125,0.4375,0.625,0.1875,0.3125,0.3125,
five_light,0.52,0.32,0.6,0.36,0.36,0.28,0.52,0.32,0.4,0.6,
five_heavy,0.28,0.6,0.64,0.48,0.6,0.4,0.4,0.32,0.6,0.4,
