four_light,1,1,1,1,1,1,1,0.9375,1,1,
four_heavy,1,0.6875,0.75,0.625,0.9375,1,0.9375,0.9375,1,0.875,
five_light,1,1,0.92,1,1,0.96,1,1,0.92,1,
five_heavy,1,1,0.92,0.96,1,0.84,0.92,0.96,1,0.96,
