five_very_heavy,0.76,0.8,0.36,0.48,0.52,0.6,0.8,0.72,0.44,0.44,0.44,0.6,0.4,0.6,0.44,0.56,0.64,0.52,0.6,0.76,0.52,0.68,0.52,0.88,0.76,0.6,0.44,0.48,0.52,0.68,0.72,0.76,0.64,0.52,0.68,0.88,0.68,0.4,0.6,0.72,
seven_very_heavy,0.489796,0.836735,0.653061,0.510204,0.571429,0.612245,0.755102,0.734694,0.755102,0.632653,0.77551,0.22449,0.632653,0.857143,0.714286,0.22449,0.673469,0.816327,0.591837,0.591837,0.510204,0.673469,0.469388,0.673469,0.530612,0.55102,0.489796,0.55102,0.693878,0.55102,0.673469,0.612245,0.714286,0.591837,0.244898,0.510204,0.55102,0.612245,0.44898,0.734694,
