five_very_heavy,0.36,0.84,0.12,0.6,0.52,0.12,0.72,0.08,0.08,0.84,0.08,0.4,0.44,0.28,0.48,0.56,0.6,0.76,0.68,0.4,0.08,0.56,0.6,0.44,0.44,0.08,0.6,0.48,0.68,0.92,0.6,0.76,0.16,0.4,0.6,0.44,0.44,0.44,0.44,0.44,
seven_very_heavy,0.326531,0.510204,0.530612,0.306122,0.306122,0.326531,0.326531,0.346939,0.530612,0.44898,0.530612,0.102041,0.530612,0.571429,0.408163,0.102041,0.346939,0.632653,0.673469,0.510204,0.265306,0.55102,0.653061,0.632653,0.326531,0.591837,0.244898,0.632653,0.44898,0.346939,0.265306,0.346939,0.306122,0.326531,0.326531,0.591837,0.530612,0.530612,0.44898,0.632653,
