six_very_heavy,0.777778,0.722222,0.833333,0.722222,0.75,0.805556,0.972222,0.611111,0.888889,0.722222,0.694444,0.666667,0.888889,0.638889,0.611111,0.75,0.833333,0.888889,0.916667,0.638889,0.861111,0.694444,0.722222,0.694444,0.833333,0.638889,0.805556,0.888889,0.666667,0.694444,0.805556,0.777778,0.694444,0.694444,0.694444,0.805556,0.583333,0.861111,0.805556,0.722222,
seven_very_heavy,0.795918,0.755102,0.714286,0.734694,0.918367,0.795918,0.714286,0.755102,0.693878,0.877551,0.857143,0.857143,0.897959,0.816327,0.77551,0.55102,0.734694,0.755102,0.77551,0.77551,0.816327,0.816327,0.653061,0.673469,0.857143,0.693878,0.857143,0.653061,0.632653,0.571429,0.918367,0.673469,0.857143,0.816327,0.795918,0.959184,0.714286,0.673469,0.755102,0.734694,
eight_very_heavy,0.734375,0.625,0.765625,0.65625,0.625,0.796875,0.578125,0.84375,0.734375,0.71875,0.71875,0.765625,0.71875,0.78125,0.734375,0.671875,0.59375,0.8125,0.671875,0.8125,0.703125,0.8125,0.75,0.734375,0.6875,0.765625,0.65625,0.78125,0.765625,0.765625,0.84375,0.640625,0.734375,0.6875,0.859375,0.546875,0.765625,0.6875,0.640625,0.796875,
nine_very_heavy,0.679012,0.740741,0.765432,0.691358,0.938272,0.740741,0.753086,0.679012,0.82716,0.802469,0.666667,0.765432,0.802469,0.740741,0.679012,0.617284,0.740741,0.679012,0.679012,0.716049,0.666667,0.641975,0.666667,0.716049,0.728395,0.839506,0.62963,0.814815,0.728395,0.802469,0.703704,0.679012,0.740741,0.679012,0.666667,0.691358,0.679012,0.814815,0.753086,0.765432,
