1, 1, 0.195000757347352, 0.498017926210475, 0.0574659315951954, 1
1, 0.0526730861171162, 0.204194904267405, 0.195015295517286, 0.0594896751954779, 0.193445671001265
1, 1, 0.190773819922227, 0.197105006060161, 0.205748791445574, 1
0.190083526681483, 1, 0.0456374010760964, 0.0479017597340998, 0.504449827927978, 0.500364571609975
0.0469592982300647, 0.0486329630399255, 0.206477168818779, 1, 0.191922290801919, 1
1, 0.054763278709081, 1, 0.50326642432255, 0.193196309247789, 1
