0.25, 0, 0, 0, 0.166666666666667
0.166666666666667, 0, 0, 0, 0
0.454545454545455, 0, 0, 0, 0
0, 0.2, 0.25, 0.333333333333333, 0
0, 0.25, 0.4, 0.333333333333333, 0
