1, 1, 1, 1, 1
1, 0.493071902151235, 1, 1, 1
1, 1, 1, 0.504160727731297, 1
0.203043530351809, 1, 1, 1, 0.204214026818834
1, 1, 0.190854869305001, 0.494933061366934, 1
